punk_id,unit_in_eth,unit_in_usd,block_time,tx_hash,seller,buyer
4072.0,16.0,39140.64,2021/06/17 08:45:49,1e9bd78b9f3d03c8c800685bbb9612964f5cfb29dd39c076895a6735c379930a,18dd509486858ac622ce217d9ed2ad89e4005f88,0ed1e02164a2a9fad7a9f9b5b9e71694c3fad7f2
4076.0,75.0,294915.0,2021/12/21 01:48:01,d3d6405f093ad55b4ea9da32d4196ffedf0046f779f0fd3ad1344142f9d343e7,000001f568875f378bf6d170b790967fe429c81a,1919db36ca2fa2e15f9000fd9cdc2edcf863e685
4076.0,77.95,310788.9885,2021/12/22 19:13:24,99ecef4cf0d2d983a82928bce602c6c1cd11994e6cca210e0fffe192eefba19a,6639c089adfba8bb9968da643c6be208a70d6daa,6660a65623a8752c9d19eed87730fe17ed84ca8d
4077.0,0.455,73.9284,2019/05/06 02:55:25,67fb7b1b8c6a80cc946881956227381dfcd46731185933c9fccd226789ecf1c7,53ede7cae3eb6a7d11429fe589c0278c9acbe21a,7d438bf6567673867480b7923669bf349e6c8c12
4077.0,21.89,34820.8608,2021/03/06 17:48:40,ec8a5bd2a79fab8c64e6fe946c4c0f6236531b2f4be798c0267adb50259422da,ee3766e4f996dc0e0f8c929954eaafef3441de87,a567b9c0e040b3c1c294c36f2ebeaeb44dc4aa8b
4078.0,10.0,18115.3,2021/02/13 22:19:06,c089dca4f5a4429d353bb10ca0e0ad517fa5821ce5512b3746651f0efd912033,6f4a2d3a4f47f9c647d86c929755593911ee91ec,d84e809cfce915a5b8fe7bd8cda15baaccbcd52f
4078.0,140.0,448688.8,2021/08/29 07:16:41,d7fdfcbd5ebdbd7cc34329c56ac7f0f7f6bb1647ec75bcfca908ce493a32dae4,8f6b1e467fbe74d7dd43d59de0558f693c736798,896848ad1a2094b874daf951d249ce0115afb6bf
4079.0,6.8,12621.752,2021/02/13 02:57:38,6bb0244ee1ea37e20a199240a0012a2a26f9b9ca5c20ccef02ae4c470824263e,6f4a2d3a4f47f9c647d86c929755593911ee91ec,2a3bccbbea5bd5f788cdadf2963f8e29c653cad7
4079.0,29.9,76236.628,2021/07/31 23:49:24,a47223552e870fd58e86459c08a281b7017651c00bc214fb9f722e52b2f7d9c1,a40b66e14fa9fc3992dc29b4179d21ee0909af02,e85740d4b34f727e8cbc9d676d253a4fd736a239
4082.0,22.82,36780.3632,2021/02/08 04:26:38,e115137865a966d9d3e1f01f5b5b9cc3fa962abb4f2c69cec0089493d345840c,6f4a2d3a4f47f9c647d86c929755593911ee91ec,ee3766e4f996dc0e0f8c929954eaafef3441de87
4082.0,47.99,80637.597,2021/03/29 02:00:03,b1b1a2290234da67add21c6de3c243fffd8df9914a685edeef33920dc573adff,ef466e96326bd8cc34b9aabbf2b2ef82d603e6ad,3fcddb0dd912e6f68927b448546cce99f22a3e31
4085.0,22.0,38947.26,2021/02/22 20:12:18,1ac30c51b1adc15ff06b62ed138fc3c47a26277b848bcab4af192fbf68c6d15f,6f4a2d3a4f47f9c647d86c929755593911ee91ec,d8e425bdbcebd9507b34a141583c9905528f6726
4085.0,60.95,184284.763,2022/01/08 20:20:03,633ac8a80fea035f2705cad53b9244c78f28d4250628d6534ea0d941b7db5025,1919db36ca2fa2e15f9000fd9cdc2edcf863e685,d481ee01b8825387d950a812255a240f00dc125f
4089.0,16.1,30796.08,2021/04/01 05:02:12,4d2b4cfe0c5d93c18bf2be0ae70cdd76a106851cdb68bd463c2377ed7f717dde,6f4a2d3a4f47f9c647d86c929755593911ee91ec,d41d359c4ee038b75d273f17ad4b3e9c68a86442
4089.0,22.39,56713.6461,2021/04/22 18:02:51,76f5c214e1fa4d9c4647143e3fc53a8b1fcebb2caa3d8cdf4ad828b42dafe02a,0f4bc970e348a061b69d05b7e2e5c13eb687e5e3,4322aa46ffed67809862da613725728e2fb8eae3
4090.0,17.5,69302.975,2021/05/11 14:10:39,96c992854020eb29fb24ecbab2d9cc74cd3b2e1d886e28b9a9ebb101b11ca363,3be89b64e1437bb18da2d26bcbe9bd3daaadfc26,62175ff2a8dac4716b1c07323f1cfa97a335a4e7
4090.0,119.0,363305.81,2021/09/26 19:58:45,b7a54f8ac0eab26e56e556280a6e649e0e1a9e8e255e91587963faf55f29fe60,62175ff2a8dac4716b1c07323f1cfa97a335a4e7,54372e2b338c4be299b75cb54d914822db32a63f
4096.0,23.0,46562.12,2021/07/22 18:32:23,0d44ac4684ee000bf04f578451e1b11e171ec5220c36cc0bba6e18e60e6faa18,6f4a2d3a4f47f9c647d86c929755593911ee91ec,20a6f27e11edc08d32c21454b4625eecfb22bb21
4096.0,24.95,58468.329,2021/07/30 17:21:32,81117b7139333ff2ee4953f35ff66c4f1e1a4923cbe4a3384cedf6a3280ab4f6,20a6f27e11edc08d32c21454b4625eecfb22bb21,9d9de0f6410a89c5334d5221b4f2104ac87f16c0
4101.0,8.0,9901.36,2021/01/27 14:09:49,460a23fc735525868588f2042571d35a285487faf07e9e1ca5d746cdf0180012,8bb4f3be31bc5aac56c75a41522b1e0d517aabc0,5a418d8bc0c074a4a8fa88d1322dc51cc1cb9d29
4101.0,96.0,364829.76,2021/12/14 01:26:39,b89da1befd4187071f5e55b32a2029c70412a7d7bd3a95bc7c305169af7189e0,6639c089adfba8bb9968da643c6be208a70d6daa,86f58ad823e50e34190b597290a547301dba994e
4102.0,2.9,1030.486,2020/09/26 21:46:38,b0bfd44949a4604ef6093169a8cddc392af95a009f79a559b58f6c00621788bc,037e2847c769d20564502183f524f88baa06b389,033ee76d5ac6398da4d8c8955e28f71f75680ece
4102.0,5.55,7291.2015,2021/02/01 01:52:24,2f795b0f90f8ea1cba5b098a6104ba611c00e2c2a1aa5101396bc538bf0a9213,033ee76d5ac6398da4d8c8955e28f71f75680ece,bf91e1152387b8eaaa0e9ee630adde6473adf562
4103.0,15.0,27083.25,2021/02/14 00:06:41,17343c7b766c8be22ea7e7cf8e6419dd1335a93410904bf30605a23e72693631,a3cb30128532f43fe1c8a9f4c19422aa631307a9,1896d857c57d4161bd38ff652ebd5a360cb71e5f
4103.0,80.0,329266.4,2021/12/06 15:57:45,2158dd4ace65380b61be5108dcf5ba0f664f72ce58fba95e9096192cd432e325,8f6b1e467fbe74d7dd43d59de0558f693c736798,1cf2b8c64aed32bff2ae80e701681316d3212afd
4104.0,12.0,22825.32,2021/02/18 15:52:01,ab95753b008dd2454bb137ba4d7c8a4442b028e98e24c23b6f4bc5712424451f,19f23312627e560ea0199345782528686f1f3968,5654967dc2c3f207b68bbd8003bc27a0a4106b56
4104.0,14.3,27531.647,2021/02/19 01:26:20,3e4d1a432c850517012df0b737dfa1dd43b71d5b25935cd60c47143e604483a5,5654967dc2c3f207b68bbd8003bc27a0a4106b56,1e243e70eb75806ec9130bc78d5e027b8a68b97d
4105.0,0.25,47.345,2019/09/15 17:36:54,a1f201ba99ad1f35add2d8758b4b8a0498c174bc15e4bcd74a22036c3822eb0b,00d7c902fbbcd3c9db2da80a439c94486c50eb81,35632b6976b5b6ec3f8d700fabb7e1e0499c1bfa
4105.0,27.0,41830.29,2021/02/23 17:25:41,ffc6ba8fab0c6022558ffb19712c03c9f23f7af4b505ec148c436b445512c69e,0503ed50534614193fcd085c5de01728a4824822,20af8cccbce9013a9c0718046f49e1af9b238c08
4106.0,100.0,455894.0,2021/11/04 05:16:04,b820c5d5d8712f11687eb52acb1178bf94469ab5d12e75c6d0f592fc6400fc34,062c5432107e3b9ad924512209a7468b5c200fcd,944f9f9b31f4de729b60e2c0b89de7cbdd5ac878
4106.0,88.8,408546.6,2021/11/14 10:07:16,3b072c48c78ed715de1a55487f793ec5e45f7511eb04a77d209b478f9d9d0ddc,944f9f9b31f4de729b60e2c0b89de7cbdd5ac878,32beafcd6bffda7df6111f6ceb12884c919534fa
4108.0,2.9,1030.486,2020/09/26 21:48:18,b69aefb4e489688bb3bff20b333d57809d4cae0663afdf2157a21a2d11bdd0c5,037e2847c769d20564502183f524f88baa06b389,033ee76d5ac6398da4d8c8955e28f71f75680ece
4108.0,30.44,74800.8208,2021/07/31 18:37:14,30ad79eb6f5d901b20014dad5dc1969ea0144e141b80f89918a332485dbe2d34,d6e5710c50c2413ae33ed1fc722818a032bf569a,2079c29be9c8095042edb95f293b5b510203d6ce
4109.0,17.0,40626.43,2021/05/30 23:44:35,00ceb3cacef5e96f75bfa783f5674daf14fe8d848487e59cdfe37de8d710c0a4,77d550883410f4d1d88c2bf79132f375cfed31ef,1919db36ca2fa2e15f9000fd9cdc2edcf863e685
4109.0,100.0,278682.0,2021/08/06 12:16:44,50854f06c84d0e9a6641f7ba2ac28e4e92be27d182e6ab4c8f3e499b70a3829d,14ae8100ea85a11bbb36578f83ab1b5c1cfdd61c,4680cb63563472cac10236c07d288580d8d7b52a
4110.0,0.25,37.7725,2019/11/23 06:30:34,a292b56a8e639588a8d3c4e05658dc9efafd2227b7bc7a16b59e981a82627afb,d16e1172a4d33e46e94b2e2ff96b7c87489b7f67,274008f15dc24406d8656bafa1c5994e3da1b094
4110.0,3.1,1114.605,2020/09/27 01:56:10,5837b3dc50c1aa8d9f16890e427294d57c0ef570f85b7b39e1c889d053a42ab5,0d41f957181e584db82d2e316837b2de1738c477,0154d25120ed20a516fe43991702e7463c5a6f6e
4111.0,1.1,369.061,2020/09/07 14:58:59,c4d5f24151f9e2cbf8ce83cd1b634613d54250609e58f26cfccfaa43a6fb1cfc,53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0eb9a7ff5cbf719251989caf1599c1270eafb531
4111.0,17.5,33551.7,2021/02/18 17:44:52,be9f3c0750a94d1592b03ccb68b6a4d8c6940688ef7cd1c9b90001a30b5140c8,13816f65ba8195768e6825eb774fd3c6a05a0ac8,1ac7bb22554e04a05f9e3c8e8978a215af3c068a
4112.0,14.0,7156.38,2020/11/20 20:09:07,f28abe86bdf9bbc0837383b76c139e5d356455e4be0c740f81867dd148da4e66,a3cb30128532f43fe1c8a9f4c19422aa631307a9,e614065a4ac6d478f141db4595325b537ffa2ea5
4112.0,25.0,49402.5,2021/02/20 20:07:21,c847773e5efcd00578ed16a1f49405f0d86803c4cbaed640bd57139a48f5bdb3,3e17fac953de2cd729b0ace7f6d4353387717e9e,3042887f97821ec36be64d2677efd2e943a4cb0f
4113.0,2.0,426.04,2020/05/19 21:31:21,ee451c256989986d592d685e613ae2e55560d94d9e0ae56e0fb168b761e40c8c,c24f574d6853f6f6a31c19d468a8c1b3f31c0e54,4c1bd9c7ff3906ba3c106c61f47c0d9ad55c1bb7
4113.0,23.98,43639.2836,2021/06/27 20:07:19,a7f88d5081c53919ade64c9c5ce38f1b7f578bc9cf317ffbe062671b01a482d3,4affe16d35143db85027c05d97f56ebdc668347e,72809c6bfa9cd0e5710aad436185fd7a04b70fb3
4114.0,19.5,49201.425,2021/06/16 03:02:43,c3515292efb64e4a3c0865838f1a5c259e0ebca9e94f0d102d08ffedd7060384,3be89b64e1437bb18da2d26bcbe9bd3daaadfc26,fde4a6c95020b7f9772f022fff3d5b9eec91df0c
4114.0,155.0,604126.45,2021/10/16 14:56:32,0e8257787bc2e1a009ac63609cb3b15598b3e546dee5bc0262293989f9deccde,fde4a6c95020b7f9772f022fff3d5b9eec91df0c,86292f24afffe8d4159282980db89e8ef4b92b0a
4116.0,15.0,28704.75,2021/02/18 17:01:29,b4a7b7fd013a6db4cec116b72ac3928cdddb1384304d67c9e4241a6bd191c5d3,c24f574d6853f6f6a31c19d468a8c1b3f31c0e54,6c84fed9b1944b5ed1815c290dc51496d7b4e157
4116.0,22.5,44511.75,2021/07/18 02:21:08,90f534a67d5ccc57d24ca7e5f63a5e16f0e5bf2f762a26d9ffc02397cf30a8a4,ef784caf2d2001fb8fbb9678f9a0a1b83cd582dc,92e2929c48379a75826791b7280b61db2221c179
4117.0,21.0,40165.23,2021/02/22 00:50:25,c750cc8d20c74c2819fb2cc26e9ff05aacb1dec6f524c5e755a20e8f2cfc96e7,02970c31a80f7c4b022cd30c6f9e6c1c5b6e5ef4,d6d7ea4833f22edbed3dbd3d71adf3cdd8e36a01
4117.0,20.25,49359.1725,2021/04/15 12:54:41,9907ba5ada13b698fa38470e24a28b517981c2012f0342c9c687b357489e2db8,56178626332fc530561535eeaa914b863aa455f2,4da94e682326bd14997d1e1c62350654d8e44c5d
4120.0,0.3,61.305,2017/07/19 20:27:27,eb2711e8a200fea8d4c231f2af0b4454102e327d45b6925ffd0a22e31c5ac108,bc081c23b3b8c6cf1464e98eb108c13c6f8cba1c,22160e8a944e4f4f8aced15f54b265bfd12854e2
4120.0,8.0,2916.64,2020/09/28 15:29:09,5be332a36cab6c27009fb72d21524358473dfc9c8243038c0bec590687bbee04,052564eb0fd8b340803df55def89c25c432f43f4,2a538000a53f38d89f37fa43a301cee2c0f9e331
4122.0,1.0,194.75,2020/04/26 06:22:23,e3899042625fc900028c89b8b721a99f9e417628469d9ac8db07548d9dd0fdb2,c24f574d6853f6f6a31c19d468a8c1b3f31c0e54,f5043b09b635e57c25acaab0c196f7bce4be3dc3
4122.0,1.3,248.586,2020/05/10 09:24:18,dacea8cf87ccc5ba1ddfe0215d197fc8d24b127d38b0632c2d9008ec53936705,f5043b09b635e57c25acaab0c196f7bce4be3dc3,51787a2c56d710c68140bdadefd3a98bff96feb4
4123.0,1.0,364.65,2020/09/11 13:02:28,6b810caed81de9142f257fd9e23c433bb3d48f737b5137ef09dc3d7eaf882ad6,48db199821bbd5be47c29bb242e3cdf1ef099d7e,63a9dbce75413036b2b778e670aabd4493aaf9f3
4123.0,1.46,551.1062,2020/09/14 20:30:22,59bf5a0d36fbd550cfedd2f3d743cd88c1ccacd14f8d2391a4ffa0526936368e,63a9dbce75413036b2b778e670aabd4493aaf9f3,0d41f957181e584db82d2e316837b2de1738c477
4124.0,47.0,83080.96,2021/02/22 13:36:17,8f02f36f6e04fa46100a658c2e8d0ebe20c4bbeff69b601d7ef1369de67832a4,5b098b00621eda6a96b7a476220661ad265f083f,75bb8e994633e83ab9b914576ebc32382b63ec87
4124.0,88.0,236789.52,2022/02/03 02:51:49,0f4648952569c4c1f17b02aeea641334b3f6784e0c7bcf610f88b8977ba7736e,4026b3da349c2952255ca9db4f055ea57f4e037c,4897d38b0974051d8fa34364e37a5993f4a966a5
4126.0,0.18,51.5772,2017/07/03 04:37:22,13f8f614c1ed091c54167dd670b9fa867fd9813833cde0b5fa338117b61067fb,515a82d6bed3fd76ca65ba505482545bf1dfcca1,677b4353c38bd7d8ccc4205a59142715f92d6dc3
4126.0,0.33,93.7002,2017/07/04 03:45:21,70224f56b8538a9cb8618ed362d38c4c42a4e60e4e8e42f8b63a58584feed2d5,677b4353c38bd7d8ccc4205a59142715f92d6dc3,870a9d294e3ac5bb9778ca9755d3d04f3e8432a8
4129.0,1.6,404.528,2017/07/07 20:36:50,dc843d7725f1f9110b8909a22e4eaf5aeb333e2baf9a055571cc36fa88622d5d,e45df57df7980d8219a5ea811aff949907d0a355,4dcaf34d9fbc21c222c46bd0fc78b02609b00897
4129.0,1.5,294.99,2020/04/26 11:16:17,3fa42e94879d2f0b243e1776c94f6e865477dbc0328cf680170be37a277457b5,4dcaf34d9fbc21c222c46bd0fc78b02609b00897,0601d0235645a6ce6356ef11aa0b225c68605131
4130.0,0.4,101.308,2017/07/07 20:13:46,4c2d20ae9116e2135955dd09b12ce08a8905ef67542cff0f95170db4097e96e5,e45df57df7980d8219a5ea811aff949907d0a355,4dcaf34d9fbc21c222c46bd0fc78b02609b00897
4130.0,86.0,402873.02,2021/11/11 07:09:52,c6bd9fc66236743782eb47a0dad84c4eb0c97f19166192ea9814e54cf4b779e3,82baf20033dbffe04b091d344a7731d2c0f56f2f,7d4d1f45a9fec88d1715981088a32b3e6c7cc321
4131.0,19.0,34997.24,2021/03/30 21:04:12,a70fd704456258ad70665ecec942a2e3399c73b008e21f26c12e2fc83f70fd17,a3cb30128532f43fe1c8a9f4c19422aa631307a9,5cda7ec9514b4f595992f0f5c4290ad6fd09b71c
4131.0,26.9,54315.942,2021/07/23 18:43:18,e7e45e65bdbbde102ce38278d6c85aa154016c5c2a6194dfdee38dc16cbe3e91,5cda7ec9514b4f595992f0f5c4290ad6fd09b71c,78f0269f5b1ca914c8c58993f41181f89e212b27
4132.0,12.5,4605.75,2020/10/17 12:16:14,2fcf245790b856e5dc7bf68fd851b49546b814edf09618936ed191cf11f0e907,a3cb30128532f43fe1c8a9f4c19422aa631307a9,b268f20c03c39f00425db32c424fd5272220496e
4132.0,75.0,187443.75,2021/08/04 04:53:18,656e8880f0de354c87f323f0b516bf02f0de7e7a9dc83eab76d9554c7c6d273b,eb6599cc9681724137c24bd04add50fad0bab11e,1cfbf511a3f67f755695d4c732cd2b2f5156cb74
4140.0,0.151,49.4072,2017/06/29 03:26:11,42f0a3af4c3e25c44cf63402446b216c7260db715aa8c0773236b6678cad1990,0b30fd3a500608413837bb025c2018933130f9db,a0a59ca1ee70155da46bb8913d6d87c28dd4a7a3
4140.0,27.95,50128.884,2021/03/16 23:48:48,019515681de9458509d68d42b507b50589dfd890aa2458e1220fe107a5ab1139,62bdc64a14405e797f86796ea3c2476209ee0bf9,01ec738293d4fa32d99374a4519b450f4db2ba54
4141.0,35.5,57173.815,2021/03/25 20:36:55,90db463a1827ec12b2917fbba278d3a2439f29a8018d341b130ff009d95dd1d7,c24f574d6853f6f6a31c19d468a8c1b3f31c0e54,0f4bc970e348a061b69d05b7e2e5c13eb687e5e3
4141.0,47.0,97577.17,2021/04/09 04:50:12,462aa0c352c66e01afd7bdff159b6f012b490aa3972f92ced936ec2ac2c82890,0f4bc970e348a061b69d05b7e2e5c13eb687e5e3,df612c887e88f8e87ac0d2aa04ffd91f0556cfc0
4142.0,52.5,168773.325,2021/08/11 12:09:45,d7f99a309416025c5383127633f5d21e23fefe6377708b86ec86afa72ddbcdda,670d7542947f0dd01342d5b3cdbe2b818f8908ea,a47b31690eca4badb02ca78b2f90a04ab1f7e9f6
4142.0,49.49,150415.4519,2021/08/19 14:53:51,ea48524145c476c832b605955fcc68ea342354ae0ba845fc0e748ddce21cac2c,a47b31690eca4badb02ca78b2f90a04ab1f7e9f6,86e5ea8f42d7202f7c87352400d9007bee8e7a12
4144.0,0.31,91.8964,2017/08/10 01:55:07,b5c1306166af1361dfe456bdf7fc0308dac481fe0d90a7fc71274d5ddb0c1727,c24f574d6853f6f6a31c19d468a8c1b3f31c0e54,5b098b00621eda6a96b7a476220661ad265f083f
4144.0,7.5,1550.325,2020/05/27 20:02:03,5bd0e0a22c84faf2e50ed992d0a0adacfb628fb413cf246c0fe29f3c0a07f961,5b098b00621eda6a96b7a476220661ad265f083f,8dbbca57ea56290efa14d835bbfd34faf1d89753
4145.0,0.17,18.0251,2018/11/26 22:14:58,a6d12b0e693f406242ec305da8ff2eca8136207b50f0dc49ab5501e11e59332e,53ede7cae3eb6a7d11429fe589c0278c9acbe21a,5b098b00621eda6a96b7a476220661ad265f083f
4145.0,87.69,273181.5339,2021/08/27 04:41:25,5029027fd09193e4e1539ad01630312c21f78d2885be075549b1d9815a102287,a8f8f5821230203f55db9df5203039780c779781,c79b1cb9e38af3a2dee4b46f84f87ae5c36c679c
4146.0,0.14,102.2238,2017/12/17 22:57:42,b43a0976b2490233a407340841c4a07abccfc2a9c108e6a22f4cc84d536bf446,8234be55f64ea91960b78357906cf5bebce81f3d,c4eab1eaacbf628f0f9aee4b7375bde18dd173c4
4146.0,2.4,898.776,2020/09/14 18:30:01,fcd0e20617ab559958b812fea8a6a59959e5e4fdc0fe80067d1358824f51ec12,665498c14f80647d2a57a1f54eee4aaa9920fae8,4c1bd9c7ff3906ba3c106c61f47c0d9ad55c1bb7
4148.0,0.3,102.858,2017/06/24 01:07:01,93ce12a0273dcbc420a7db2f2fe8f158c8306ec9127562a20ec7bc616e0db98a,5b098b00621eda6a96b7a476220661ad265f083f,edc9c1c41548c0881aed70f65ccd8cbf904058c5
4148.0,29.99,115809.0841,2021/05/09 04:38:33,fa17bd0a8821ece65287552ddb7f0157036dc7be0f4fb5234d001f8a19171b46,bff231712560ae7a8773a3969f247ba85359664d,e8831f591ecfa2a3778176c44a76441f85f57737
4149.0,24.3,52513.515,2021/04/13 03:35:04,11f54b4a9382e2c4c2304df2ed661471876f0c2f145b7c31eca9f218d6236a49,5b098b00621eda6a96b7a476220661ad265f083f,3e81ea3a8a2d0b71a85468b02be83d09bfffe476
4149.0,37.4,93460.73,2021/08/03 12:22:14,496def03375d8518305f68093a3a2ef7c9dee5ecd72d7a77a285f5ce3496b771,65ba4f92d7dfa813ddbd849d9faf38a723dd9b12,ad0bccb7fa9a1e77b9bf347e177d4c08cff1e1f1
4151.0,55.0,180534.2,2021/08/21 06:21:31,d190d639b5f6f15128cbd68d786673a63df992349e394495c5113f52a5382428,c219cafde6855f60da76d9cacc3873fda65516e6,752f4ab1cb31201c0665f11434dee3835189c088
4151.0,76.51,191018.6915,2022/01/25 18:59:56,effb3fd451159ddc95bbc85679115118852897dce50cc44c06f8ed4483574cba,6dacf41cf4919746c4d3512b862e76c69f5607b2,1919db36ca2fa2e15f9000fd9cdc2edcf863e685
4152.0,1.3,266.162,2020/05/24 18:27:06,fea952369a5f95748f48d4f7550d1ed7797c9a902233b8f2a62900ea8f4b9d0f,d16e1172a4d33e46e94b2e2ff96b7c87489b7f67,7b1d4f3602f0fe16c4f611e124d3d7b307245ba8
4152.0,26.0,63510.72,2021/07/30 23:16:40,299191cdf4535707ea9dea77df968a1d34068ef6f42933563bda3b4d2c7d004f,93e45360f7e5b0b85d8e65dae9fa1a6f2af56819,650dcdeb6ecf05ae3caf30a70966e2f395d5e9e5
4153.0,23.0,43839.38,2021/02/18 05:30:09,1c7cc12827f12addf92b09de32f28d2c9a93b4945a24b9fdd0883d8a210b1acf,ba19ba5233b49794c33f01654e99a60e579e6f29,7f3aff2681ae4c82dc9c755ac9fed7b3429c047e
4153.0,52.0,127674.04,2021/07/31 14:30:26,92011f821da3426b46b3906ea191b4d0b15c190ed4b5450207f23c1fa3171869,609630f177090662bf270b72378921063811559e,ff4c60814adc5ee4cdf9a57e0944b1e4678ff09c
4156.0,1.3,421.265,2018/08/12 18:04:26,7b5cf7d93cced5fcb2639e02a096208ab5c3f5b79d75639ae182e5f8141ff689,c2ac3c875b2785b7654eb174fad174d718c8c07f,e8723d26ad5f7ff4ea8902d235f0a8f8b8802f6d
4156.0,2500.0,10280375.0,2021/12/09 20:38:17,37a48f42ee14519516818c87f0f3dc2c5667f770c0901427f27399fccb383dfd,f476cd75be8fdd197ae0b466a2ec2ae44da41897,4c1194386e121566b79d1f1dac9ef282348f04f3
4157.0,4.25,5764.105,2021/01/26 23:37:38,10fdd255b969f5cfe7e8896595e6d69610a5d7cccb0899316c13f7d3795e4e16,bf6ccf49cc2874f01916d747a8fe97f14a082be0,c0f030eac8b588817f8da16b9a2cdccc6451b25c
4157.0,108.5,320267.045,2021/09/24 22:47:37,145a39a6a6b6743394c60987534f1a9c4d217e60f7b6cf5d408b9247c8b31ce0,4ff05543d3a53ce52da701fba2af11255f0a066c,37f3111e5b5f9f66cfd7aecf14967527957b281b
4161.0,0.44,87.2916,2017/07/11 22:35:58,e97541883920beddf694bae9583833749ddec8b4519de5584d709bf82ac13fad,53ede7cae3eb6a7d11429fe589c0278c9acbe21a,d8e80673419acfbf15bf8eb0239cda90f232051f
4161.0,79.42,380683.886,2021/11/09 03:05:45,cad8ce03c0d21b06a2c40ad9bfe76aeec47392ee8f8774aa14d42d283288073d,0a846cce31246cb1c30462f6007760728c427389,3284a7c3c5a20bdd33f28d5c2bcfccc2c2514049
4162.0,1.4,531.818,2020/09/13 11:09:53,ec2736a4c29b95ca8bc6a562771cd1c6af6fde236e03b41acf3a940e9ccd8f06,53ede7cae3eb6a7d11429fe589c0278c9acbe21a,11c9a7bc7dc20859f04408166c0af218d5cadc00
4162.0,69.0,164507.04,2022/01/22 23:15:19,2beb8a6df9e16aac879f4cc8f6f4b2b351d20c7301e734942231d53426ef7ef5,030d7ab474dbc2df30a90ff2194eb1cab1646ffe,8f27bc685e5d3cb860053f57bf553783066c36a9
4164.0,0.23,75.6769,2017/06/24 21:35:31,1dd8a4a471c5eb3690361d9972d44a9e210310de35817bd1ef150edc7c11d4e7,0b30fd3a500608413837bb025c2018933130f9db,5b098b00621eda6a96b7a476220661ad265f083f
4164.0,60.0,188035.8,2022/02/09 01:07:51,eba2f20c3c21d097ef4b07a936daf6983149fa7e33eb5a4dbcb3a475751e0020,05e2461c8c10138aee241268f28de6003d3dbadb,1919db36ca2fa2e15f9000fd9cdc2edcf863e685
4167.0,0.23,74.451,2017/06/24 23:57:16,2f99a78c4abce10fc593b9fc8235f1895f54b7b4118cedce6df04eaf16a711c9,f138eb67f008da11daba9bcffc7a21f31b8b2b14,5b098b00621eda6a96b7a476220661ad265f083f
4167.0,38.5,126739.305,2021/05/03 19:55:12,fecea71564d874ddc40804dfe2c17d7c4c0682a91408a8db7442c43198a548ad,0f4bc970e348a061b69d05b7e2e5c13eb687e5e3,ea9724fe1b46b3e397e3b00a62323e49c867cacc
4170.0,20.0,45100.0,2021/07/05 02:52:44,6377d863eabbf78b754001654407f8ef7ef7c6ed0d837279d39425c979fc9f79,f1ad946ae30a285d96ea396acd3fd22c5aa75ef8,4714a7b2b1bf8b421d048f6184e5d4d3e5131ef0
4170.0,32.0,78690.24,2021/07/31 18:42:04,1892ac2223977e38a9aec3dc8a23104407727b5fb36e1dbb884c6c71dac314df,a1f61f684fe811b2124602893d252438e1196dd6,acf1f202160c5cfbf7d41f690ac01d2080f2edef
4171.0,1.35,315.1305,2020/07/06 09:41:55,6f5150586e2d38d76ac86e5103a876bb944b76a2739113fec1686799b1b43123,53ede7cae3eb6a7d11429fe589c0278c9acbe21a,a9cc9573b05472e161cf5f4a58e30b321f48562f
4171.0,26.0,63510.72,2021/07/30 23:16:40,756c66f14c5ca733b30f9212db611b19d451c4701f7a516136604b995ec90259,46788c4245ea73d4a59fcc69c3930a534bd869f1,650dcdeb6ecf05ae3caf30a70966e2f395d5e9e5
4174.0,1.35,496.179,2020/09/11 14:48:52,ea8d967c69f38c6b74e24cba881a08412ad3b9d67a1b8e1d3e2e66ce12e958ee,53ede7cae3eb6a7d11429fe589c0278c9acbe21a,d387a6e4e84a6c86bd90c158c6028a58cc8ac459
4174.0,30.0,73154.1,2021/07/31 06:09:32,da2d701ec1a1a63c6da1cd1df1e021746a9efaecae52d4e4a1b5194c241ec0fd,c16414ac1fedfdac4f8a09674d994e1bbb9d7113,be8fe12b9eb1ca2a593e6c070c71c294b6fe9f00
4175.0,0.43,69.8019,2019/05/06 02:42:20,c9b0e3178034181b9c05859e46b7b4dc4c0c22212d667308b774e0d5bbba6010,53ede7cae3eb6a7d11429fe589c0278c9acbe21a,7d438bf6567673867480b7923669bf349e6c8c12
4175.0,117.69,445901.5182,2021/10/19 08:43:59,8adec48327ba1d2fb6d30f1522fd47e0f7b00b497b520768232a0126ab5e5430,3c0d7b05c390ca358610a353276701275f3c236f,6aea3ae169f3973a2221776af9178f2450a68f4f
4176.0,0.15,207.963,2018/01/13 17:18:10,ad9eda59c3bee030200b6a91edd9e40cff5b301de238d12b659fd8bd9d72587b,53ede7cae3eb6a7d11429fe589c0278c9acbe21a,4408880562135f9904a32119aa57e3c7dfe4d4d0
4176.0,85.0,157067.25,2021/03/31 01:58:47,41f6d5b627b542ac5245c67b44a61ceab712c8f6d67f70cdf26a1c5659e8b5da,338fd148fa51c6d1e2060bd9ce3c739c920420d0,b4bb4156e5e6ca5d81041f616c27dffb253b7845
