punk_id,txn_num
6846.0,4
6848.0,1
6849.0,2
6850.0,2
6852.0,1
6854.0,2
6855.0,1
6859.0,1
6860.0,2
6861.0,4
6863.0,10
6868.0,3
6869.0,4
6871.0,2
6873.0,3
6875.0,3
6876.0,1
6877.0,2
6878.0,8
6879.0,5
6880.0,2
6881.0,1
6883.0,5
6884.0,1
6886.0,5
6888.0,5
6891.0,3
6892.0,3
6893.0,1
6896.0,1
6897.0,1
6900.0,2
6901.0,1
6904.0,5
6908.0,1
6909.0,2
6910.0,1
6915.0,1
6918.0,1
6920.0,1
6921.0,2
6922.0,2
6924.0,1
6925.0,2
6926.0,3
6928.0,5
6931.0,5
6932.0,2
6933.0,3
6936.0,9
6937.0,3
6939.0,1
6940.0,2
6943.0,1
6944.0,1
6945.0,2
6946.0,2
6947.0,2
6950.0,1
6951.0,4
6952.0,2
6953.0,4
6956.0,11
6962.0,1
6963.0,2
6966.0,1
6967.0,3
6969.0,1
6971.0,4
6975.0,8
6976.0,4
6977.0,2
6978.0,2
6979.0,3
6982.0,2
6984.0,1
6985.0,1
6986.0,1
6989.0,14
6991.0,1
6993.0,5
6994.0,4
6996.0,1
6997.0,3
6999.0,1
7000.0,3
7001.0,1
7003.0,4
7005.0,6
7006.0,3
7007.0,5
7011.0,3
7012.0,4
7013.0,6
7015.0,4
7018.0,3
7019.0,8
7022.0,1
7023.0,4
7025.0,3
7026.0,1
7028.0,1
7029.0,4
7031.0,1
7032.0,1
7033.0,4
7034.0,3
7035.0,2
7036.0,1
7037.0,1
7044.0,2
7045.0,3
7049.0,1
7051.0,7
7052.0,1
7053.0,2
7054.0,4
7056.0,4
7059.0,1
7060.0,2
7062.0,2
7065.0,4
7067.0,3
7069.0,5
7070.0,2
7072.0,11
7073.0,5
7074.0,2
7075.0,6
7076.0,3
7077.0,2
7078.0,2
7079.0,1
7080.0,2
7084.0,1
7085.0,1
7087.0,6
7088.0,2
7090.0,2
7091.0,1
7094.0,5
7096.0,4
7098.0,2
7101.0,1
7102.0,4
7103.0,1
7104.0,3
7106.0,4
7107.0,5
7110.0,3
7111.0,3
7112.0,1
7116.0,6
7117.0,4
7118.0,2
7119.0,1
7121.0,1
7122.0,1
7123.0,4
7124.0,2
7126.0,2
7128.0,1
7129.0,3
7130.0,4
7132.0,4
7134.0,1
7136.0,4
7137.0,1
7141.0,3
7142.0,3
7144.0,1
7145.0,1
7146.0,2
7147.0,10
7148.0,8
7154.0,1
7155.0,2
7156.0,1
7157.0,5
7158.0,4
7159.0,1
7161.0,2
7162.0,2
7163.0,5
7164.0,3
7165.0,2
7167.0,1
7168.0,4
7170.0,1
7172.0,1
7177.0,1
7178.0,3
7179.0,2
7180.0,1
7181.0,8
7182.0,2
7184.0,2
7185.0,1
7186.0,2
7188.0,1
7190.0,2
7191.0,1
7192.0,3
7195.0,7
7197.0,1
7198.0,1
7200.0,7
7201.0,2
7203.0,1
7204.0,6
7205.0,1
7206.0,1
7208.0,1
7209.0,4
7210.0,1
7212.0,2
7213.0,3
7214.0,1
7215.0,1
7216.0,3
7219.0,4
7222.0,2
7223.0,1
7225.0,5
7226.0,3
7227.0,1
7232.0,1
7233.0,9
7234.0,1
7235.0,3
7236.0,1
7237.0,4
7238.0,5
7240.0,1
7241.0,3
7242.0,1
7244.0,3
7245.0,3
7246.0,1
7249.0,4
7250.0,4
7251.0,4
7252.0,2
7254.0,6
7255.0,6
7256.0,1
7257.0,5
7258.0,1
7260.0,2
7261.0,6
7262.0,1
7263.0,3
7264.0,5
7265.0,4
7268.0,3
7271.0,6
7272.0,4
7273.0,1
7274.0,1
7275.0,1
7276.0,1
7278.0,3
7279.0,3
7283.0,4
7284.0,1
7286.0,1
7289.0,2
7290.0,4
7292.0,1
7293.0,2
7295.0,1
7298.0,6
7299.0,2
7300.0,1
7304.0,4
7305.0,3
7306.0,6
7307.0,6
7308.0,2
7312.0,4
7313.0,2
7314.0,1
7315.0,1
7316.0,2
7317.0,8
7319.0,1
7320.0,1
7321.0,1
7322.0,1
7323.0,5
7325.0,6
7326.0,6
7327.0,1
7329.0,1
7331.0,3
7332.0,3
7335.0,5
7336.0,1
7338.0,4
7339.0,1
7341.0,1
7342.0,3
7344.0,3
7345.0,3
7346.0,1
7347.0,6
7349.0,5
7350.0,1
7351.0,1
7353.0,2
7354.0,2
7355.0,4
7356.0,2
7359.0,3
7360.0,2
7363.0,1
7366.0,1
7369.0,1
7370.0,2
7371.0,1
7372.0,2
7374.0,1
7375.0,4
7377.0,2
7378.0,2
7380.0,1
7383.0,2
7384.0,1
7385.0,1
7386.0,2
7387.0,1
7388.0,3
7389.0,1
7390.0,2
7391.0,2
7392.0,11
7395.0,1
7396.0,1
7398.0,1
7399.0,1
7401.0,4
7402.0,2
7403.0,1
7404.0,7
7405.0,2
7406.0,4
7407.0,4
7408.0,6
7409.0,3
7411.0,3
7412.0,1
7415.0,1
7416.0,2
7421.0,7
7422.0,4
7423.0,2
7425.0,5
7426.0,1
7427.0,3
7429.0,6
7431.0,2
7433.0,1
7434.0,3
7435.0,9
7438.0,1
7439.0,4
7440.0,3
7441.0,3
7443.0,14
7446.0,1
7447.0,3
7449.0,1
7452.0,1
7454.0,2
7455.0,1
7456.0,2
7458.0,3
7459.0,2
7461.0,1
7462.0,1
7463.0,6
7464.0,1
7467.0,1
7468.0,8
7470.0,1
7472.0,6
7473.0,5
7474.0,5
7475.0,1
7477.0,1
7478.0,2
7481.0,1
7483.0,4
7484.0,5
7485.0,1
7486.0,4
7489.0,2
7491.0,1
7492.0,3
7493.0,4
7494.0,5
7495.0,3
7499.0,1
7501.0,4
7502.0,7
7503.0,5
7504.0,2
7505.0,7
7506.0,2
7507.0,2
7508.0,7
7509.0,8
7513.0,1
7514.0,1
7515.0,2
7516.0,2
7519.0,2
7520.0,2
7521.0,4
7522.0,4
7523.0,1
7525.0,5
7526.0,5
7527.0,1
7528.0,5
7530.0,2
7531.0,1
7532.0,5
7533.0,2
7534.0,3
7535.0,3
7542.0,1
7543.0,3
7545.0,3
7547.0,1
7549.0,3
7551.0,1
7552.0,3
7553.0,3
7554.0,8
7555.0,2
7556.0,5
7558.0,5
7561.0,1
7562.0,5
7563.0,3
7564.0,9
7565.0,2
7566.0,1
7569.0,6
7570.0,1
7571.0,6
7572.0,3
7576.0,3
7578.0,1
7580.0,1
7589.0,1
7590.0,1
7591.0,1
7592.0,1
7593.0,4
7594.0,1
7595.0,1
7598.0,2
7599.0,2
7602.0,2
7603.0,1
7605.0,5
7606.0,1
7609.0,3
7610.0,6
7611.0,5
7613.0,3
7615.0,1
7619.0,1
7620.0,2
7621.0,1
7622.0,7
7623.0,1
7624.0,3
7625.0,2
7626.0,1
7627.0,4
7628.0,6
7629.0,2
7630.0,1
7631.0,2
7632.0,2
7633.0,8
7634.0,5
7635.0,1
7636.0,1
7637.0,2
7638.0,1
7641.0,5
7642.0,2
7645.0,4
7646.0,8
7647.0,2
7648.0,2
7649.0,1
7651.0,3
7652.0,1
7654.0,2
7655.0,3
7656.0,6
7658.0,3
7659.0,1
7662.0,6
7665.0,2
7666.0,1
7667.0,7
7668.0,4
7672.0,2
7673.0,2
7674.0,2
7675.0,2
7677.0,4
7678.0,7
7680.0,1
7681.0,6
7682.0,3
7683.0,1
7691.0,1
7692.0,4
7693.0,4
7695.0,2
7696.0,1
7697.0,1
7700.0,1
7703.0,1
7705.0,5
7706.0,1
7707.0,3
7708.0,3
7709.0,2
7710.0,4
7711.0,1
7715.0,8
7716.0,3
7718.0,1
7719.0,1
7720.0,2
7721.0,1
7724.0,1
7725.0,1
7726.0,1
7728.0,2
7729.0,6
7731.0,3
7733.0,4
7735.0,4
7736.0,1
7737.0,5
7739.0,1
7740.0,6
7741.0,2
7742.0,1
7744.0,4
7745.0,2
7746.0,4
7748.0,3
7750.0,10
7751.0,4
7752.0,6
7753.0,1
7754.0,1
7755.0,2
7756.0,4
7757.0,1
7760.0,1
7762.0,3
7763.0,1
7764.0,4
7765.0,4
7766.0,1
7768.0,1
7772.0,2
7774.0,1
7777.0,4
7778.0,2
7780.0,1
7785.0,1
7788.0,2
7789.0,1
7790.0,2
7791.0,2
7792.0,1
7795.0,1
7798.0,1
7801.0,1
7802.0,1
7803.0,2
7807.0,5
7808.0,1
7809.0,2
7810.0,3
7811.0,6
7812.0,6
7814.0,2
7815.0,2
7816.0,3
7818.0,4
7819.0,4
7822.0,6
7823.0,3
7824.0,4
7825.0,3
7826.0,4
7827.0,1
7828.0,5
7830.0,2
7834.0,1
7835.0,8
7836.0,1
7837.0,3
7840.0,1
7842.0,3
7843.0,2
7845.0,1
7846.0,2
7847.0,5
7848.0,2
7851.0,3
7852.0,4
7854.0,3
7855.0,1
7857.0,4
7858.0,1
7861.0,4
7862.0,1
7863.0,3
7864.0,3
7866.0,1
7868.0,3
7869.0,2
7870.0,3
7872.0,1
7873.0,1
7874.0,2
7875.0,1
7876.0,7
7877.0,7
7878.0,1
7879.0,1
7880.0,1
7883.0,2
7884.0,1
7885.0,2
7887.0,1
7888.0,1
7889.0,2
7890.0,2
7893.0,1
7894.0,2
7895.0,1
7896.0,3
7897.0,5
7898.0,2
7899.0,1
7900.0,1
7903.0,1
7905.0,4
7906.0,1
7908.0,1
7909.0,7
7911.0,3
7912.0,4
7913.0,6
7915.0,1
7916.0,1
7918.0,1
7919.0,4
7921.0,1
7922.0,7
7923.0,2
7924.0,1
7926.0,1
7927.0,1
7928.0,1
7929.0,4
7931.0,2
7933.0,2
7934.0,2
7935.0,1
7936.0,1
7938.0,5
7939.0,1
7940.0,2
7944.0,1
7945.0,6
7946.0,5
7947.0,1
7948.0,2
7949.0,1
7953.0,1
7955.0,8
7956.0,2
7957.0,2
7958.0,2
7960.0,3
7961.0,1
7963.0,2
7964.0,2
7965.0,8
7967.0,3
7968.0,1
7969.0,6
7970.0,1
7971.0,1
7972.0,3
7973.0,2
7975.0,1
7976.0,1
7977.0,4
7979.0,3
7981.0,2
7982.0,2
7983.0,4
7984.0,3
7986.0,2
7987.0,1
7988.0,3
7989.0,4
7990.0,2
7992.0,1
7993.0,2
7995.0,1
7996.0,4
7998.0,5
7999.0,3
8000.0,1
8002.0,1
8004.0,2
8005.0,2
8006.0,2
8007.0,1
8009.0,3
8010.0,3
8011.0,2
8012.0,4
8013.0,2
8014.0,1
8015.0,6
8018.0,4
8019.0,1
8020.0,4
8021.0,3
8022.0,1
8027.0,1
8028.0,3
8029.0,8
8031.0,1
8032.0,1
8035.0,4
8036.0,2
8037.0,1
8038.0,2
8040.0,1
8043.0,1
8045.0,4
8046.0,4
8048.0,2
8049.0,6
8050.0,4
8051.0,7
8052.0,1
8053.0,4
8054.0,5
8057.0,3
8058.0,1
8059.0,4
8060.0,1
8061.0,7
8062.0,5
8064.0,1
8066.0,1
8067.0,1
8068.0,3
8069.0,3
8070.0,1
8071.0,2
8072.0,1
8075.0,3
8078.0,1
8079.0,1
8080.0,2
8081.0,4
8082.0,4
8083.0,7
8084.0,1
8085.0,1
8087.0,3
8088.0,1
8089.0,2
8092.0,2
8093.0,1
8095.0,6
8098.0,3
8099.0,1
8101.0,2
8103.0,2
8104.0,1
8105.0,1
8106.0,1
8107.0,1
8108.0,4
8109.0,2
8110.0,1
8113.0,5
8115.0,2
8116.0,3
8121.0,1
8122.0,2
8123.0,1
8124.0,6
8125.0,2
8131.0,2
8132.0,3
8133.0,1
8134.0,2
8135.0,1
8139.0,2
8140.0,2
8142.0,1
8143.0,3
8144.0,3
8146.0,4
8147.0,1
8148.0,2
8149.0,2
8150.0,1
8151.0,1
8152.0,1
8153.0,6
8154.0,2
8156.0,3
8157.0,2
8163.0,3
8164.0,5
8165.0,1
8166.0,2
8167.0,1
8168.0,1
8170.0,1
8171.0,4
8172.0,2
8173.0,5
8175.0,3
8177.0,5
8178.0,4
8180.0,4
8181.0,1
8182.0,2
8183.0,3
8185.0,4
8186.0,5
8187.0,2
8188.0,7
8189.0,2
8190.0,3
8191.0,2
8192.0,3
8195.0,4
8196.0,3
8197.0,1
8198.0,2
8199.0,1
8202.0,1
8204.0,2
8210.0,1
8211.0,1
8212.0,2
8213.0,4
8214.0,1
8215.0,4
8216.0,2
8219.0,1
8220.0,3
8221.0,2
8226.0,5
8227.0,3
8229.0,1
8230.0,3
8231.0,1
8233.0,6
8234.0,1
8235.0,4
8236.0,1
8237.0,7
8238.0,3
8239.0,1
8240.0,1
8241.0,1
8242.0,6
8243.0,1
8244.0,1
8246.0,2
8247.0,4
8251.0,1
8252.0,1
8253.0,3
8254.0,1
8255.0,1
8256.0,1
8260.0,1
8261.0,1
8262.0,5
8263.0,4
8264.0,2
8267.0,2
8268.0,2
8269.0,3
8270.0,1
8271.0,1
8273.0,3
8274.0,9
8275.0,2
8279.0,3
8280.0,4
8282.0,5
8284.0,3
8285.0,8
8286.0,1
8287.0,1
8288.0,4
8289.0,1
8291.0,1
8292.0,5
8294.0,3
8295.0,3
8296.0,2
8299.0,4
8300.0,2
8301.0,1
8302.0,5
8303.0,2
8305.0,3
8306.0,1
8308.0,1
8309.0,2
8312.0,3
8313.0,2
8315.0,6
8317.0,1
8320.0,1
8321.0,4
8322.0,5
8323.0,1
8325.0,4
8326.0,9
8327.0,2
8328.0,1
8330.0,1
8331.0,4
8332.0,1
8333.0,1
8334.0,6
8335.0,4
8337.0,1
8339.0,1
8341.0,3
8343.0,2
8344.0,1
8345.0,3
8348.0,3
8351.0,2
8352.0,2
8356.0,1
8357.0,7
8358.0,5
8359.0,2
8360.0,1
8362.0,1
8363.0,5
8365.0,3
8366.0,1
8367.0,2
8372.0,5
8373.0,1
8375.0,7
8376.0,6
8378.0,3
8379.0,4
8380.0,4
8381.0,6
8383.0,3
8385.0,3
8387.0,1
8389.0,9
8390.0,1
8392.0,5
8393.0,5
8394.0,6
8395.0,8
8396.0,4
8399.0,2
8401.0,4
8402.0,1
8403.0,1
8405.0,2
8407.0,5
8408.0,3
8409.0,6
8410.0,2
8411.0,2
8414.0,2
8417.0,1
8419.0,2
8423.0,5
8425.0,2
8426.0,1
8427.0,2
8428.0,3
8429.0,6
8430.0,1
8431.0,5
8434.0,1
8435.0,7
8436.0,5
8438.0,5
8440.0,3
8444.0,5
8445.0,3
8446.0,4
8448.0,1
8451.0,3
8453.0,3
8455.0,3
8456.0,4
8457.0,7
8458.0,4
8459.0,2
8460.0,1
8461.0,2
8463.0,3
8464.0,5
8465.0,1
8466.0,3
8468.0,3
8469.0,2
8470.0,3
8471.0,2
8472.0,2
8473.0,2
8474.0,4
8475.0,12
8477.0,1
8478.0,1
8479.0,4
8481.0,10
8484.0,1
8485.0,4
8487.0,1
8488.0,4
8489.0,2
8490.0,4
8491.0,1
8492.0,4
8494.0,4
8495.0,4
8497.0,2
8501.0,4
8503.0,1
8504.0,5
8507.0,1
8508.0,9
8509.0,2
8510.0,2
8511.0,4
8512.0,3
8513.0,4
8514.0,2
8515.0,4
8517.0,1
8518.0,2
8519.0,6
8520.0,1
8521.0,1
8523.0,2
8524.0,3
8525.0,1
8526.0,8
8527.0,1
8528.0,1
8530.0,4
8532.0,1
8533.0,1
8534.0,2
8535.0,2
8536.0,3
8537.0,4
8538.0,1
8540.0,8
8542.0,3
8543.0,1
8544.0,2
8546.0,4
8547.0,3
8548.0,3
8549.0,1
8550.0,3
8551.0,2
8552.0,2
8556.0,2
8557.0,1
8558.0,1
8559.0,5
8560.0,4
8561.0,4
8562.0,9
8564.0,3
8565.0,4
8567.0,1
8569.0,4
8571.0,4
8572.0,1
8573.0,4
8574.0,2
8575.0,3
8576.0,3
8577.0,6
8582.0,1
8583.0,5
8584.0,2
8585.0,2
8586.0,10
8587.0,2
8591.0,7
8593.0,4
8594.0,1
8598.0,3
8599.0,2
8600.0,2
8601.0,5
8602.0,4
8603.0,2
8604.0,9
8605.0,3
8606.0,2
8607.0,1
8608.0,1
8611.0,4
8612.0,3
8613.0,2
8616.0,1
8617.0,3
8620.0,5
8621.0,1
8623.0,1
8630.0,2
8631.0,1
8635.0,6
8636.0,4
8637.0,4
8639.0,5
8640.0,1
8641.0,3
8642.0,1
8643.0,7
8644.0,5
8645.0,2
8646.0,1
8647.0,1
8648.0,1
8651.0,2
8653.0,8
8654.0,1
8655.0,3
8656.0,3
8658.0,2
8662.0,2
8665.0,2
8667.0,8
8668.0,2
8669.0,1
8671.0,3
8672.0,3
8673.0,2
8674.0,1
8676.0,4
8677.0,1
8680.0,1
8682.0,8
8683.0,3
8684.0,1
8686.0,3
8687.0,4
8689.0,1
8690.0,4
8692.0,2
8693.0,5
8694.0,2
8695.0,3
8697.0,5
8698.0,4
8702.0,5
8703.0,1
8705.0,3
8706.0,2
8707.0,2
8708.0,1
8709.0,1
8710.0,1
8714.0,1
8715.0,4
8716.0,1
8717.0,1
8718.0,2
8719.0,2
8720.0,2
8721.0,2
8723.0,3
8724.0,1
8725.0,3
8726.0,6
8727.0,7
8729.0,1
8730.0,3
8736.0,2
8738.0,1
8739.0,2
8741.0,1
8743.0,5
8744.0,3
8745.0,1
8746.0,1
8747.0,4
8748.0,1
8749.0,1
8750.0,1
8751.0,9
8752.0,2
8754.0,1
8755.0,1
8756.0,3
8757.0,2
8758.0,1
8759.0,1
8761.0,2
8762.0,4
8763.0,1
8764.0,1
8766.0,1
8767.0,1
8770.0,5
8771.0,1
8774.0,6
8775.0,1
8777.0,1
8778.0,1
8779.0,1
8780.0,1
8781.0,8
8783.0,7
8785.0,1
8786.0,2
8787.0,1
8788.0,1
8789.0,6
8790.0,4
8796.0,2
8797.0,1
8798.0,2
8800.0,2
8801.0,2
8802.0,1
8803.0,8
8805.0,2
8806.0,1
8807.0,5
8808.0,2
8810.0,4
8812.0,1
8813.0,2
8815.0,1
8817.0,4
8818.0,2
8819.0,7
8821.0,1
8824.0,2
8825.0,1
8826.0,4
8828.0,6
8829.0,3
8830.0,2
8831.0,1
8832.0,2
8833.0,1
8834.0,1
8835.0,2
8836.0,1
8837.0,2
8838.0,3
8839.0,1
8840.0,1
8842.0,1
8843.0,2
8844.0,1
8845.0,2
8847.0,3
8849.0,2
8850.0,1
8851.0,2
8852.0,1
8853.0,2
8854.0,1
8855.0,4
8858.0,2
8859.0,2
8861.0,6
8865.0,2
8866.0,1
8869.0,2
8870.0,3
8872.0,2
8873.0,1
8874.0,7
8876.0,1
8878.0,2
8879.0,2
8881.0,1
8885.0,3
8886.0,2
8887.0,1
8888.0,2
8889.0,4
8892.0,5
8893.0,1
8894.0,5
8897.0,3
8898.0,2
8900.0,2
8901.0,2
8902.0,6
8903.0,4
8904.0,3
8905.0,6
8906.0,4
8907.0,3
8910.0,1
8911.0,4
8912.0,2
8915.0,1
8916.0,2
8917.0,1
8919.0,8
8920.0,1
8922.0,9
8924.0,11
8925.0,1
8926.0,3
8927.0,4
8929.0,1
8930.0,4
8931.0,3
8932.0,1
8933.0,4
8934.0,2
8936.0,2
8937.0,6
8938.0,4
8940.0,1
8941.0,2
8942.0,1
8943.0,1
8944.0,5
8945.0,2
8946.0,6
8947.0,3
8949.0,4
8950.0,3
8951.0,5
8952.0,1
8953.0,4
8956.0,3
8958.0,1
8959.0,1
8961.0,4
8967.0,1
8969.0,2
8970.0,14
8971.0,2
8972.0,1
8973.0,1
8974.0,1
8976.0,1
8978.0,4
8981.0,2
8982.0,1
8984.0,4
8987.0,1
8988.0,7
8989.0,1
8990.0,3
8993.0,2
8994.0,3
8995.0,3
8996.0,2
8998.0,5
8999.0,1
9000.0,5
9001.0,4
9002.0,1
9003.0,1
9005.0,4
9007.0,1
9008.0,2
9009.0,1
9010.0,5
9011.0,1
9012.0,5
9013.0,1
9014.0,3
9015.0,2
9017.0,2
9018.0,2
9019.0,3
9023.0,5
9025.0,3
9026.0,1
9027.0,3
9028.0,5
9029.0,1
9030.0,3
9031.0,2
9032.0,2
9033.0,1
9034.0,1
9035.0,1
9039.0,1
9040.0,4
9041.0,1
9043.0,4
9045.0,1
9046.0,6
9047.0,9
9049.0,1
9052.0,2
9053.0,3
9054.0,3
9055.0,1
9056.0,2
9057.0,1
9058.0,1
9059.0,3
9060.0,4
9061.0,1
9062.0,4
9063.0,2
9064.0,1
9065.0,3
9066.0,3
9068.0,2
9069.0,1
9070.0,1
9071.0,7
9072.0,3
9073.0,1
9075.0,3
9076.0,2
9077.0,1
9079.0,3
9080.0,1
9081.0,2
9082.0,2
9084.0,3
9085.0,3
9086.0,3
9087.0,2
9088.0,1
9089.0,9
9090.0,4
9091.0,1
9093.0,1
9094.0,2
9095.0,2
9097.0,1
9099.0,4
9100.0,1
9101.0,1
9103.0,4
9105.0,1
9106.0,6
9107.0,1
9108.0,3
9110.0,1
9111.0,1
9112.0,3
9114.0,3
9117.0,9
9119.0,3
9121.0,1
9124.0,5
9125.0,2
9126.0,7
9129.0,1
9131.0,1
9132.0,2
9135.0,1
9136.0,3
9137.0,2
9138.0,7
9139.0,1
9140.0,1
9141.0,2
9142.0,5
9145.0,1
9146.0,3
9149.0,2
9150.0,2
9152.0,6
9153.0,3
9155.0,3
9157.0,5
9158.0,2
9159.0,3
9160.0,3
9161.0,2
9162.0,6
9163.0,2
9164.0,3
9167.0,2
9168.0,3
9170.0,1
9171.0,4
9173.0,2
9174.0,3
9175.0,1
9176.0,1
9177.0,1
9178.0,3
9179.0,1
9180.0,1
9181.0,1
9182.0,2
9183.0,1
9185.0,1
9187.0,3
9188.0,2
9189.0,5
9190.0,2
9192.0,6
9193.0,3
9194.0,1
9195.0,1
9198.0,3
9200.0,6
9203.0,3
9204.0,3
9205.0,4
9206.0,2
9207.0,1
9208.0,4
9210.0,4
9212.0,2
9213.0,1
9214.0,2
9215.0,1
9216.0,5
9217.0,3
9218.0,3
9219.0,3
9220.0,3
9223.0,4
9224.0,4
9225.0,8
9226.0,1
9228.0,2
9229.0,2
9233.0,4
9234.0,2
9235.0,2
9236.0,2
9239.0,3
9240.0,1
9241.0,1
9242.0,2
9243.0,2
9245.0,7
9246.0,1
9247.0,6
9248.0,2
9249.0,6
9250.0,3
9251.0,1
9252.0,6
9253.0,4
9254.0,3
9255.0,6
9258.0,3
9259.0,1
9260.0,3
9261.0,3
9263.0,2
9265.0,1
9266.0,5
9270.0,5
9271.0,6
9272.0,2
9274.0,1
9275.0,2
9277.0,2
9279.0,1
9280.0,1
9281.0,1
9284.0,3
9285.0,3
9286.0,4
9289.0,4
9292.0,1
9293.0,1
9295.0,2
9297.0,3
9298.0,3
9301.0,5
9304.0,3
9305.0,3
9306.0,2
9307.0,3
9308.0,2
9309.0,1
9310.0,2
9311.0,1
9312.0,1
9313.0,3
9317.0,2
9318.0,4
9319.0,8
9321.0,1
9324.0,5
9325.0,3
9326.0,4
9329.0,1
9332.0,3
9336.0,1
9337.0,7
9339.0,2
9341.0,1
9342.0,2
9343.0,1
9344.0,1
9345.0,6
9346.0,1
9347.0,3
9348.0,2
9350.0,7
9351.0,5
9353.0,2
9354.0,4
9355.0,2
9356.0,3
9358.0,1
9359.0,1
9361.0,7
9362.0,1
9363.0,3
9364.0,3
9366.0,1
9368.0,1
9370.0,2
9371.0,2
9372.0,6
9373.0,2
9374.0,1
9375.0,3
9376.0,1
9378.0,4
9380.0,5
9381.0,4
9383.0,1
9384.0,5
9385.0,3
9386.0,8
9387.0,1
9390.0,8
9391.0,7
9394.0,1
9400.0,3
9401.0,3
9404.0,3
9405.0,2
9407.0,4
9408.0,4
9410.0,3
9411.0,1
9414.0,1
9415.0,1
9416.0,5
9417.0,2
9418.0,1
9420.0,8
9421.0,1
9425.0,2
9430.0,5
9432.0,1
9434.0,3
9435.0,1
9436.0,5
9437.0,1
9438.0,7
9439.0,2
9440.0,1
9441.0,2
9442.0,3
9443.0,2
9444.0,2
9445.0,2
9448.0,1
9449.0,8
9450.0,6
9451.0,1
9452.0,1
9454.0,1
9455.0,2
9456.0,3
9458.0,4
9459.0,2
9460.0,5
9461.0,7
9462.0,3
9464.0,1
9465.0,3
9467.0,4
9468.0,4
9469.0,3
9472.0,1
9476.0,2
9477.0,1
9478.0,4
9479.0,2
9481.0,2
9488.0,2
9490.0,5
9491.0,2
9492.0,1
9493.0,3
9494.0,1
9495.0,1
9496.0,3
9500.0,2
9502.0,3
9504.0,1
9505.0,5
9506.0,4
9507.0,12
9508.0,10
9511.0,4
9512.0,3
9514.0,5
9515.0,2
9517.0,1
9518.0,3
9520.0,2
9521.0,3
9522.0,3
9523.0,1
9525.0,1
9527.0,1
9528.0,4
9529.0,1
9532.0,5
9533.0,1
9535.0,2
9536.0,4
9537.0,4
9538.0,3
9541.0,1
9542.0,1
9543.0,4
9544.0,2
9545.0,1
9546.0,4
9547.0,5
9548.0,3
9549.0,1
9550.0,4
9552.0,1
9555.0,3
9557.0,1
9560.0,1
9562.0,3
9563.0,1
9564.0,3
9565.0,1
9566.0,1
9567.0,2
9568.0,1
9570.0,2
9571.0,5
9572.0,6
9576.0,2
9577.0,5
9578.0,3
9579.0,1
9580.0,5
9581.0,7
9588.0,2
9591.0,1
9594.0,2
9595.0,1
9598.0,4
9601.0,2
9602.0,2
9603.0,4
9604.0,1
9605.0,1
9606.0,2
9608.0,7
9609.0,2
9610.0,3
9611.0,1
9612.0,3
9613.0,1
9615.0,1
9616.0,1
9617.0,7
9618.0,2
9620.0,4
9622.0,3
9624.0,1
9625.0,2
9626.0,1
9627.0,2
9628.0,1
9630.0,3
9631.0,2
9632.0,2
9633.0,2
9634.0,1
9636.0,1
9637.0,2
9638.0,1
9639.0,1
9641.0,2
9643.0,1
9644.0,4
9645.0,1
9647.0,3
9650.0,1
9651.0,3
9652.0,6
9654.0,3
9655.0,5
9656.0,6
9657.0,1
9658.0,5
9659.0,5
9660.0,4
9661.0,2
9662.0,1
9663.0,3
9664.0,1
9665.0,8
9666.0,1
9667.0,2
9668.0,4
9669.0,5
9670.0,3
9671.0,8
9672.0,1
9673.0,8
9674.0,4
9675.0,2
9677.0,1
9678.0,7
9679.0,1
9681.0,1
9683.0,9
9684.0,7
9686.0,5
9687.0,1
9688.0,1
9689.0,3
9690.0,7
9692.0,4
9693.0,1
9695.0,4
9696.0,7
9697.0,6
9699.0,1
9703.0,1
9704.0,2
9705.0,4
9706.0,1
9707.0,2
9708.0,10
9709.0,2
9710.0,3
9715.0,1
9716.0,1
9717.0,1
9718.0,2
9720.0,6
9721.0,2
9722.0,5
9723.0,1
9724.0,6
9725.0,2
9726.0,5
9730.0,4
9731.0,2
9732.0,1
9735.0,1
9740.0,2
9741.0,1
9744.0,4
9746.0,1
9747.0,3
9749.0,6
9750.0,1
9751.0,1
9753.0,2
9755.0,1
9759.0,3
9760.0,2
9764.0,5
9765.0,1
9766.0,1
9767.0,9
9768.0,4
9770.0,8
9771.0,2
9772.0,1
9773.0,4
9774.0,1
9775.0,4
9776.0,5
9778.0,1
9781.0,8
9785.0,1
9787.0,3
9791.0,6
9793.0,4
9794.0,1
9795.0,2
9797.0,1
9798.0,3
9799.0,1
9805.0,5
9806.0,1
9808.0,1
9809.0,1
9810.0,2
9811.0,1
9812.0,1
9814.0,1
9815.0,5
9816.0,3
9817.0,1
9821.0,1
9828.0,6
9833.0,2
9834.0,4
9835.0,1
9839.0,2
9840.0,7
9841.0,3
9842.0,6
9843.0,3
9845.0,3
9846.0,3
9848.0,4
9849.0,4
9850.0,1
9851.0,3
9853.0,3
9855.0,4
9856.0,7
9857.0,1
9859.0,5
9861.0,2
9862.0,6
9863.0,6
9864.0,1
9865.0,6
9868.0,3
9870.0,1
9871.0,2
9873.0,3
9876.0,1
9878.0,1
9879.0,2
9880.0,2
9881.0,4
9884.0,3
9885.0,4
9886.0,2
9887.0,2
9888.0,1
9890.0,3
9891.0,4
9893.0,2
9895.0,3
9898.0,1
9899.0,1
9900.0,4
9901.0,1
