punk_id,usd_diff
2094.0,410560.3605
2097.0,288187.35
2099.0,222336.6971
2102.0,373743.23350000003
2103.0,136811.6328
2106.0,1953.9985
2108.0,199959.8
2110.0,1175.786
2111.0,280433.785
2112.0,36712.03
2113.0,89622.63440000001
2125.0,51284.153399999996
2126.0,366206.9748
2127.0,60964.59296
2128.0,42000.447400000005
2129.0,3585.73025
2135.0,49049.493
2136.0,287850.1248
2139.0,171896.204
2140.0,3027680.0
2141.0,27707.0769
2142.0,396570.5067
2149.0,53895.4626
2150.0,-40608.149999999994
2151.0,108.8884
2153.0,12917.3425
2154.0,196.2624
2156.0,64656.534199999995
2158.0,203873.18
2160.0,231456.793
2161.0,36.903
2163.0,7371.77900000001
2168.0,56885.087499999994
2172.0,327356.1981
2173.0,729.7239999999999
2175.0,138437.81
2177.0,170273.98500000002
2182.0,592095.2055
2184.0,35530.1101
2188.0,14290.98
2190.0,52485.45
2191.0,163377.69
2193.0,28902.72159999999
2194.0,3152.7338
2196.0,193306.75
2200.0,194052.46959999998
2202.0,2624.475
2205.0,17501.208000000002
2207.0,-9.527400000000007
2209.0,559356.321
2210.0,174189.3554
2211.0,-29598.573600000003
2212.0,405052.216
2213.0,36291.1371
2216.0,1.636199999999988
2220.0,33843.794
2221.0,344265.0324
2222.0,197706.93720000001
2223.0,297414.794
2224.0,190919.46200000003
2227.0,276405.944
2228.0,229791.305
2230.0,69.00119999999998
2231.0,17816.249
2233.0,223729.835868616
2235.0,58558.54
2236.0,167162.83000000002
2237.0,64074.600000000006
2238.0,240597.77639999997
2241.0,43253.8354
2245.0,72798.7408
2248.0,209059.3697
2249.0,1581.21
2250.0,7527.5250000000015
2253.0,324954.81
2257.0,177480.19999999998
2259.0,682.8177999999999
2261.0,533677.257
2263.0,263553.9188
2268.0,192092.60509999993
2275.0,-1711.109999999986
2276.0,33550.58000000001
2279.0,113656.69999999995
2280.0,292659.9833
2281.0,161271.2451
2285.0,91466.47525
2286.0,267060.67199999996
2287.0,43325.19
2289.0,1801.33
2290.0,346092.17100000003
2291.0,12497.965
2292.0,98111.561
2294.0,68202.1
2297.0,160691.09499999997
2302.0,39396.036
2303.0,313990.66
2306.0,771560.74
2308.0,274392.42100000003
2309.0,484.75049999999993
2310.0,1232680.713
2311.0,504433.466
2313.0,39211.229999999996
2314.0,83646.41249999999
2315.0,8441.9392
2317.0,39937.2744
2320.0,5641.6777999999995
2321.0,53007.5049
2325.0,628190.8400000001
2326.0,27399.676
2327.0,221406.92299999998
2328.0,40973.6133
2329.0,1040006.825
2333.0,25296.93
2336.0,484963.6294
2338.0,4377917.65
2339.0,2105.0288
2340.0,35490.37439999999
2342.0,46526.0627
2343.0,221174.27099999998
2347.0,256777.8348
2348.0,161856.802
2350.0,41951.654500000004
2351.0,390330.6887
2353.0,105514.35999999999
2354.0,212364.43529999998
2358.0,8279.439999999995
2363.0,2817.9159279999985
2366.0,84295.182
2367.0,468080.88
2373.0,491199.5946
2374.0,6152.4755
2376.0,190582.53550000003
2377.0,133856.463
2378.0,4815.329
2379.0,259500.6672
2381.0,38558.875
2382.0,333286.215
2386.0,14422.04
2388.0,6899.9485
2389.0,429638.47599999997
2390.0,89718.22
2392.0,139197.35940000002
2394.0,44436.16
2396.0,97955.72000000002
2397.0,209168.092
2398.0,1470.4751999999999
2402.0,53.7291
2404.0,26327.101300000002
2405.0,90830.9459
2406.0,502592.9647
2407.0,2290.5539999999996
2408.0,417132.48010000004
2409.0,15722.142299999992
2410.0,1121.2250000000004
2414.0,235021.80010000002
2416.0,432949.0264
2417.0,282366.0165
2420.0,80.182
2421.0,143099.25830000002
2423.0,75590.37
2424.0,779889.925
2426.0,796980.91
2429.0,34335.954399999995
2430.0,285706.322
2435.0,57030.084559999996
2438.0,56195.23999999999
2440.0,342197.5537
2441.0,135.0821
2443.0,33340.79425
2444.0,336731.16
2445.0,86.766345
2447.0,45037.183600000004
2450.0,417401.42459999997
2452.0,490755.08
2457.0,171875.05860000002
2458.0,409071.8487
2462.0,57490.084
2464.0,222852.08
2466.0,74.25019999999999
2469.0,56705.577000000005
2471.0,26540.2541
2473.0,651581.8052000001
2474.0,6883.567499999997
2475.0,97966.91500000001
2476.0,50085.611399999994
2478.0,239.344
2480.0,407541.50179999997
2481.0,324002.47870000004
2482.0,-30.63510000000001
2483.0,116357.1453
2484.0,1081539.3
2486.0,61616.092
2488.0,342048.24
2489.0,40639.183
2490.0,5929.46894
2493.0,-22192.600000000006
2498.0,9997.004779999988
2499.0,407446.94
2501.0,188816.4256
2502.0,199375.95
2503.0,244820.95560000002
2504.0,8867.057999999999
2505.0,25252.384400000003
2506.0,42990.49
2513.0,-8703.8128
2522.0,191121.4547
2523.0,530597.7
2524.0,214140.53704629198
2528.0,475304.917
2529.0,71099.4336
2531.0,14141.231999999989
2534.0,309538.183
2535.0,117.04079999999999
2537.0,-5853.274000000005
2539.0,196862.80634
2540.0,442545.43
2541.0,52318.9062
2542.0,342402.39
2544.0,102056.65999999997
2546.0,97763.10440000001
2548.0,334643.4
2550.0,439964.64
2553.0,399701.4518
2556.0,622.11
2557.0,203392.269
2558.0,365861.54
2565.0,291190.2653
2568.0,216519.82400000002
2569.0,80703.80460000003
2570.0,92643.9528
2572.0,628463.93
2575.0,1285.2735
2577.0,349607.48
2579.0,1361.4154999999998
2580.0,278312.1199
2581.0,15221.22
2582.0,53367.7845
2584.0,471060.0809
2586.0,36156.1585
2587.0,67657.6617
2588.0,4570.57
2589.0,20486.497
2591.0,44129.0864
2592.0,19918.225000000002
2593.0,857.9423999999999
2595.0,77855.68800000001
2598.0,379.83299999999997
2599.0,399016.6184
2603.0,84.0028
2607.0,192.7811
2609.0,227846.985
2612.0,961.0869999999995
2614.0,131646.622
2616.0,654865.95
2619.0,751628.0839
2621.0,499.6596
2624.0,155337.794
2626.0,76211.4556
2631.0,-13287.407000000007
2632.0,148331.76
2633.0,86514.5959
2634.0,418405.2
2635.0,215154.44
2636.0,289018.1228
2637.0,332275.36
2639.0,353457.93
2640.0,59.61152
2641.0,387718.46
2645.0,95077.02
2647.0,169101.883
2648.0,105285.72550000002
2652.0,234354.172
2653.0,136441.64
2654.0,395997.9156
2659.0,18152.8138
2660.0,182.38299999999998
2661.0,290343.41969999997
2668.0,6279.9667
2669.0,168928.63999999998
2670.0,165.6428
2671.0,108.8006
2672.0,362856.7405
2673.0,40927.545
2674.0,313826.9358
2677.0,19121.141499999998
2679.0,177197.313046292
2681.0,3024925.82
2683.0,11337.959999999963
2684.0,245856.5828
2686.0,104699.9978
2688.0,405989.4795
2689.0,254674.231
2695.0,17153.064599999998
2698.0,239.237
2699.0,22440.796799999996
2702.0,5518.3903
2707.0,374288.9019
2713.0,311334.544
2714.0,59442.5936
2715.0,563367.3044
2719.0,67119.68
2720.0,-46.922399999999996
2721.0,183048.2367
2724.0,211567.153
2726.0,535180.1834000001
2728.0,436717.887
2729.0,388.383
2730.0,67870.5
2733.0,376782.531
2735.0,447861.09472
2738.0,49822.2336
2743.0,-62587.058988726
2744.0,38037.849200000004
2745.0,22237.814999999995
2746.0,-11.622
2749.0,12954.960000000021
2750.0,102.574
2752.0,34064.202
2753.0,95488.1296
2758.0,28743.5194
2760.0,1289.6324
2761.0,38.4727
2762.0,217051.15
2766.0,-14.571000000000026
2767.0,357300.3219
2768.0,120.2625
2769.0,1544.2016930295922
2770.0,63348.72
2771.0,36294.514
2772.0,45301.3451
2773.0,297466.941
2774.0,197285.03999999998
2776.0,232468.7038
2777.0,201.07750000000001
2778.0,435133.5
2780.0,46900.21299999999
2781.0,143133.74
2782.0,55336.244399999996
2785.0,42039.071149999996
2787.0,36992.81865
2788.0,7964.5400500000005
2789.0,1974.6514854387908
2790.0,224922.4728
2795.0,279816.756
2801.0,30.958
2805.0,254562.86487999998
2806.0,346405.6367
2808.0,-11.391600000000004
2816.0,12874.542999999998
2817.0,37513.299999999996
2819.0,44208.05
2820.0,153263.9433
2824.0,474387.1614
2825.0,332214.823
2826.0,-225.12999999999965
2829.0,91559.38
2831.0,-355.6500000000001
2832.0,454048.20379999996
2833.0,138573.054
2834.0,468282.4565
2835.0,18378.5446
2845.0,54198.7861
2848.0,293928.3432
2850.0,130850.17580000001
2852.0,1985.439999999995
2853.0,487697.7723
2855.0,40714.202
2856.0,51571.422000000006
2860.0,347724.43775
2862.0,44122.858
2863.0,407476.717
2864.0,14355.23
2867.0,25.824000000000012
2870.0,25013.424800000008
2871.0,93167.75
2872.0,-17.311000000000007
2873.0,376691.66799999995
2875.0,2050.4706
2876.0,398044.3775
2877.0,1026.5553
2878.0,33668.53250000001
2879.0,53074.86
2880.0,9911.810399999995
2881.0,2475.80553
2883.0,276497.472
2887.0,31168.799999999996
2888.0,374703.9078
2890.0,757640.5800000001
2892.0,355896.31
2895.0,184308.06
2904.0,15320.160199999998
2905.0,302258.04
2906.0,115995.92
2907.0,249274.6402
2911.0,466869.675
2913.0,231519.10199999998
2914.0,171835.302
2915.0,357154.645
2916.0,238624.19850000003
2917.0,-10.331399999999995
2921.0,502953.0543
2924.0,70442.15
2927.0,1696.5349999999999
2929.0,5324.597000000001
2930.0,67769.3046
2932.0,180342.69220000002
2934.0,44175.31199999999
2936.0,424856.727
2937.0,42590.7987
2939.0,180806.416709
2942.0,58538.759
2944.0,28718.490299999998
2946.0,44982.847
2947.0,29614.766
2948.0,362710.3465
2949.0,4328.392
2950.0,156309.127
2953.0,629872.28
2956.0,69567.45599999999
2959.0,65916.3216
2961.0,43204.336500000005
2963.0,-436.4883999999947
2964.0,1497267.47
2965.0,72676.53199999999
2966.0,-98.49600000000001
2968.0,458.74
2969.0,273377.612
2970.0,16528.6112
2971.0,42834.075
2975.0,42397.697059
2976.0,392512.5588
2978.0,60265.95999999999
2979.0,320596.1008
2980.0,525832.083
2981.0,212890.08
2982.0,4250.125
2984.0,18963.384
2986.0,43320.5064
2989.0,195307.569499
2990.0,207782.99860000002
2994.0,65891.0384
2995.0,211.51
2996.0,410337.0396
2997.0,150198.91100000002
2998.0,112.9932
2999.0,30976.5744
3000.0,14027.708999999999
3001.0,189939.4413
3002.0,-25.383999999999993
3003.0,62196.607800000005
3004.0,32127.550000000003
3007.0,57927.75
3008.0,6382.350000000006
3009.0,-24464.47
3010.0,63360.872
3011.0,1766672.78
3013.0,146.32469999999998
3015.0,306847.8375
3018.0,2402.6743999999962
3020.0,29761.015
3021.0,320208.36750000005
3022.0,930635.0700000001
3028.0,17963.45
3029.0,104490.4371
3030.0,242134.6509
3033.0,38917.114
3034.0,1533.3520589999998
3039.0,3103.2794
3041.0,272933.6422
3042.0,26635.317058999997
3044.0,34713.3045
3046.0,554069.9508
3048.0,60012.8865
3049.0,658740.39
3050.0,12070.624000000003
3051.0,-145906.25849999997
3052.0,285524.54
3054.0,391297.45955900004
3056.0,500657.30595999997
3059.0,23173.865000000005
3062.0,-19.052
3064.0,248284.44939999998
3073.0,3977.2499
3075.0,4.085099999999997
3080.0,224130.7782
3081.0,66729.15599999999
3082.0,2550.0209999999997
3083.0,29021.16
3084.0,195422.16239999997
3086.0,239882.33899999998
3091.0,52570.2336
3092.0,190061.51750000002
3094.0,17.8819
3095.0,50456.5
3096.0,340.9426
3097.0,362081.32999999996
3099.0,1357.6798999999999
3100.0,7600517.28
3104.0,319.14574999999996
3106.0,427947.05000000005
3107.0,11108.010000000002
3109.0,30590.794399999995
3110.0,-9.8472
3113.0,215068.5735
3114.0,8908.518799999998
3117.0,209440.556
3123.0,72277.4
3125.0,51926.5061
3126.0,108664.3461
3129.0,8013.625
3132.0,374315.55799999996
3133.0,41169.270899999996
3134.0,24878.3583
3139.0,7820.325
3140.0,1356.1124
3142.0,62028.09910000001
3144.0,21792.328
3145.0,38462.17695
3150.0,6699.7719
3152.0,1761.6343499999998
3155.0,249795.233
3156.0,-3.5035000000000025
3157.0,49070.56
3159.0,340925.4315
3160.0,16403.714999999997
3161.0,2832.5211
3162.0,39317.147058999995
3166.0,32947.9015
3167.0,-44543.0
3168.0,31162.3521
3169.0,42436.5577
3173.0,403130.18
3175.0,394376.689
3177.0,179512.12350000002
3179.0,72642.02625000001
3185.0,308312.5171
3188.0,11568.330000000002
3192.0,323172.16
3193.0,203924.1606
3194.0,58551.282600000006
3195.0,355447.301
3199.0,36408.626
3201.0,167.08599999999998
3202.0,280150.1217
3203.0,83555.5787
3204.0,429220.19310000003
3206.0,53844.0176
3207.0,293.34825
3208.0,267209.5256
3209.0,100251.15000000002
3213.0,61370.832299999995
3215.0,8528.302599999999
3217.0,424826.032
3218.0,57928.2807
3219.0,87.51785000000001
3221.0,225876.2757
3223.0,221224.108
3224.0,114910.92
3226.0,293858.393
3227.0,352889.872
3228.0,41085.6759
3230.0,37151.979999999996
3233.0,1043019.9609
3234.0,16731.713
3235.0,31969.5744
3237.0,32343.953400000006
3238.0,211096.2984
3239.0,443143.3467
3241.0,458663.69159999996
3242.0,32.069500000000005
3245.0,343847.8625
3246.0,357362.44
3248.0,-13913.695999999996
3250.0,23714.466
3253.0,-39.565999999999995
3254.0,131737.595
3255.0,42216.02235
3256.0,-39.70000000000002
3257.0,42260.770000000004
3258.0,401156.0251
3259.0,52290.9898
3260.0,476.27054999999996
3261.0,103814.77789999999
3262.0,151214.0325
3263.0,5819.559999999998
3268.0,104.2444
3269.0,88378.62460000001
3273.0,403271.705
3276.0,21206.960000000003
3277.0,82082.40400000001
3280.0,34117.328
3286.0,-10.163999999999998
3291.0,66704.3815
3293.0,372676.42
3295.0,154978.326
3302.0,6805.466500000002
3304.0,-1.7957999999999998
3305.0,80.793
3306.0,226543.8057
